60 -1 235.357
61 -1 233.067
62 -1 230.873
63 -1 228.773
64 -1 226.765
65 1.04523e+08 224.848
66 1.34253e+08 223.02
67 1.68361e+08 221.279
68 2.06445e+08 219.625
69 2.47881e+08 218.057
70 2.91875e+08 216.573
71 3.37522e+08 215.173
72 3.83878e+08 213.855
73 4.3004e+08 212.62
74 4.75209e+08 211.462
75 5.18748e+08 210.366
76 5.60222e+08 209.318
77 5.99423e+08 208.303
78 6.36372e+08 207.308
79 6.71321e+08 206.319
80 7.04737e+08 205.324
81 7.37289e+08 204.31
82 7.75769e+08 203.266
83 8.55971e+08 202.181
84 1.04168e+09 201.044
85 1.47051e+09 199.845
86 2.48031e+09 198.575
87 4.18447e+09 197.226
88 6.71775e+09 195.789
89 1.02911e+10 194.258
90 1.50848e+10 192.627
91 2.12143e+10 190.907
92 2.87002e+10 189.167
93 3.74492e+10 187.491
94 4.7252e+10 185.953
95 5.77987e+10 184.623
96 6.8709e+10 183.57
97 7.95731e+10 182.859
98 8.99936e+10 182.557
99 9.96236e+10 182.735
100 1.08195e+11 183.47
